Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
O. Kragl,Benevento,"LM, CF, RM",Germany,73,73,2900000,15000,30,Italian Serie A,Left,High/Medium,Normal (170-185),6800000,68,63,51,70,64,76,66,79,67,73,77,84,63,73,57,86,33,81,80,80,78,54,68,60,61,75,50,53,42,16,7,13,14,12
I. Nestorovski,Udinese Calcio,ST,North Macedonia,73,73,3000000,16000,30,Italian Serie A,Left,High/Medium,Normal (170-185),7000000,39,80,70,66,67,71,67,65,45,73,71,65,63,71,74,68,72,76,77,69,71,27,79,42,72,68,41,27,26,14,15,10,11,16
R. Orsolini,Bologna,"CAM, RW, RM",Italy,75,84,12500000,25000,23,Italian Serie A,Left,High/Medium,Normal (170-185),21000000,77,64,52,76,72,81,80,68,64,82,79,78,79,72,71,79,59,68,60,74,44,40,67,71,56,74,52,26,24,11,11,14,6,12
D. Criscito,Genoa,"LB, CB, LM",Italy,78,78,7500000,18000,33,Italian Serie A,Left,High/Medium,Normal (170-185),8500000,79,56,69,77,62,72,72,66,78,73,74,73,65,73,65,68,78,79,69,59,78,74,68,72,78,74,81,78,78,13,10,16,9,9
F. Ghoulam,Napoli,LB,Algeria,79,79,15500000,63000,29,Italian Serie A,Left,High/Medium,Normal (170-185),17900000,83,54,68,77,52,79,77,68,74,78,66,77,70,75,62,80,70,80,65,69,74,76,69,69,76,75,77,78,80,12,7,8,8,13
M. Politano,Napoli,"RM, RW, ST",Italy,81,81,28000000,105000,26,Italian Serie A,Left,High/Medium,Normal (170-185),,80,76,40,79,75,83,79,77,76,84,84,82,89,81,87,78,51,77,41,82,63,38,76,77,70,79,63,29,29,11,12,6,8,11
Z. Ruggiero,Crotone,"CF, ST",Italy,58,71,475000,1000,19,Italian Serie A,Right,High/Medium,Normal (170-185),582000,50,60,53,65,50,60,60,40,44,55,62,65,70,62,78,47,68,65,40,52,29,25,50,68,65,45,15,22,20,11,13,13,12,14
Félix Correia,Juventus,"RW, LW",Portugal,66,84,2200000,12000,19,Italian Serie A,Right,High/Medium,Normal (170-185),3200000,60,58,41,57,56,74,64,49,52,68,84,80,82,64,78,64,57,52,56,55,48,24,57,60,57,70,28,38,32,10,9,13,10,6
P. Brlek,Genoa,"CM, CAM, CDM",Croatia,66,69,1100000,5000,26,Italian Serie A,Right,High/Medium,Normal (170-185),1500000,57,60,53,68,57,65,62,57,67,67,76,54,76,61,63,66,59,66,68,65,65,63,67,71,66,68,34,63,58,14,9,6,15,15
A. La Gumina,U.C. Sampdoria,ST,Italy,67,74,2100000,6000,24,Italian Serie A,Right,High/Medium,Normal (170-185),2200000,55,64,65,59,63,68,62,57,50,66,76,74,70,68,74,70,64,58,69,64,70,31,68,58,74,63,50,27,22,13,12,7,14,12
M. Gazzola,Parma,RB,Italy,67,67,325000,7000,35,Italian Serie A,Right,High/Medium,Normal (170-185),396000,65,40,64,62,34,64,52,47,55,66,68,62,66,65,61,62,62,69,64,48,65,68,61,39,49,64,60,65,64,5,7,9,15,12
M. Sprocati,Parma,"LW, RW",Italy,68,69,1400000,13000,26,Italian Serie A,Right,High/Medium,Normal (170-185),2100000,66,66,33,65,60,71,60,39,61,70,69,71,77,65,73,65,41,52,62,67,26,16,68,66,56,64,25,22,17,6,10,10,8,14
G. Moncini,Benevento,ST,Italy,69,75,2200000,8000,24,Italian Serie A,Right,High/Medium,Normal (170-185),3000000,42,72,70,63,66,64,55,49,46,66,76,72,73,71,64,65,73,69,66,60,56,32,72,55,65,64,37,33,30,9,13,9,8,14
K. Laribi,Hellas Verona,"CM, CF, CAM",Tunisia,69,69,1400000,13000,29,Italian Serie A,Right,High/Medium,Normal (170-185),1800000,66,68,50,74,65,73,66,71,65,74,82,80,82,72,84,69,63,75,56,68,45,44,72,70,70,72,41,52,48,7,12,14,10,14
A. Almici,Hellas Verona,RB,Italy,70,71,1700000,13000,27,Italian Serie A,Right,High/Medium,Normal (170-185),3400000,70,17,55,69,61,60,60,71,67,68,76,85,71,70,60,65,66,86,74,65,67,58,65,46,42,60,65,60,62,9,8,7,9,8
F. Forestieri,Udinese Calcio,"ST, CAM, LW",Italy,70,70,1600000,11000,30,Italian Serie A,Right,High/Medium,Normal (170-185),3100000,64,71,59,70,71,73,70,65,55,74,81,71,88,66,88,74,84,59,62,72,73,42,70,71,67,71,50,49,31,6,6,7,12,8
H. Traorè,U.S. Sassuolo Calcio,"CAM, CM",Côte d'Ivoire,71,85,4500000,14000,20,Italian Serie A,Right,High/Medium,Normal (170-185),11600000,66,66,62,73,64,76,68,64,68,74,71,69,79,70,72,73,71,67,55,63,55,46,64,68,61,66,59,57,60,8,10,14,12,11
M. St?pi?ski,Hellas Verona,ST,Poland,71,75,2600000,17000,25,Italian Serie A,Right,High/Medium,Normal (170-185),5800000,51,71,73,68,63,71,51,34,54,70,71,67,76,69,71,71,75,62,80,64,71,32,74,59,62,60,53,18,17,8,13,7,9,7
J. Dezi,Parma,"CM, CAM",Italy,71,71,1900000,20000,28,Italian Serie A,Right,High/Medium,Normal (170-185),4300000,54,69,52,73,53,71,55,58,70,72,77,75,74,64,73,69,77,93,56,62,66,62,69,69,52,72,62,65,60,10,13,7,14,7
B. Bereszy?ski,U.C. Sampdoria,RB,Poland,72,72,2300000,13000,27,Italian Serie A,Right,High/Medium,Normal (170-185),5000000,67,50,60,68,56,68,60,50,62,70,83,85,73,68,72,64,69,76,68,60,71,67,60,60,50,69,66,69,68,9,8,16,7,15
A. Ragusa,Hellas Verona,"RW, LW",Italy,72,72,2300000,21000,30,Italian Serie A,Right,High/Medium,Normal (170-185),5200000,68,66,59,70,70,74,63,51,60,75,85,86,80,69,74,68,65,69,64,69,57,36,68,64,58,71,55,40,26,15,10,10,13,8
K. Despodov,Cagliari,"RM, ST, LM",Bulgaria,73,79,4800000,22000,23,Italian Serie A,Right,High/Medium,Normal (170-185),11000000,68,75,48,69,71,73,70,72,62,72,85,85,74,66,74,81,79,68,57,73,58,23,71,70,52,72,25,31,28,10,12,10,5,13
R. Kruni?,AC Milan,CM,Bosnia and Herzegovina,73,74,3600000,28000,26,Italian Serie A,Right,High/Medium,Normal (170-185),8200000,70,72,70,76,68,76,70,70,74,78,68,65,73,70,68,76,75,70,69,76,64,60,69,71,70,68,64,67,67,14,9,12,10,14
J. Kluivert,Roma,"LM, RM, LW",Netherlands,74,84,9500000,12000,21,Italian Serie A,Right,High/Medium,Normal (170-185),17100000,71,68,52,68,67,81,72,58,54,79,90,87,84,68,84,77,62,65,52,76,63,25,66,69,66,74,47,32,27,5,6,14,7,12
Brahim,AC Milan,"LW, RW",Spain,74,86,10000000,80000,20,Italian Serie A,Right,High/Medium,Normal (170-185),,60,69,30,72,55,82,72,47,50,81,77,74,82,70,89,70,65,54,35,67,41,20,69,70,58,72,43,23,21,13,9,13,10,6
M. Benassi,Hellas Verona,CM,Italy,74,75,5000000,39000,25,Italian Serie A,Right,High/Medium,Normal (170-185),,68,66,68,78,70,76,68,64,74,78,63,60,72,72,68,80,66,76,72,74,74,70,74,70,52,72,68,74,70,11,7,5,12,14
P. Cutrone,Fiorentina,ST,Italy,75,82,11500000,60000,22,Italian Serie A,Right,High/Medium,Normal (170-185),,48,80,76,70,72,74,68,42,34,76,71,75,68,74,76,74,74,67,72,62,62,14,80,56,68,72,36,20,18,10,7,7,10,5
M. Rog,Cagliari,CM,Croatia,75,79,8000000,25000,24,Italian Serie A,Right,High/Medium,Normal (170-185),15900000,75,62,47,82,65,77,64,57,78,78,76,73,62,76,67,70,43,69,67,74,74,58,64,76,60,76,64,70,66,6,15,12,13,12
R. Karsdorp,Roma,RB,Netherlands,75,77,6500000,15000,25,Italian Serie A,Right,High/Medium,Normal (170-185),12400000,75,53,69,74,66,74,60,60,73,76,83,84,64,71,65,80,73,64,74,69,78,67,65,69,52,68,70,73,73,13,7,14,16,15
K. Ayhan,U.S. Sassuolo Calcio,CB,Turkey,75,78,6500000,25000,25,Italian Serie A,Right,High/Medium,Normal (170-185),13300000,68,35,72,75,41,65,82,74,70,72,62,65,67,74,66,82,83,68,77,71,77,79,50,65,47,75,75,76,73,16,10,8,14,10
R. Saponara,Fiorentina,"CAM, CM",Italy,75,75,5500000,46000,28,Italian Serie A,Right,High/Medium,Normal (170-185),11100000,74,64,58,78,64,82,80,70,72,84,61,69,69,66,70,71,59,58,60,66,52,30,74,75,68,73,54,34,30,5,3,5,5,3
Alex Berenguer,Torino F.C.,"CF, ST, LW",Spain,76,81,11500000,38000,24,Italian Serie A,Right,High/Medium,Normal (170-185),18600000,77,74,49,77,68,79,74,66,59,79,86,75,78,78,80,74,64,72,54,68,72,65,77,75,69,68,65,64,66,14,16,8,6,13
A. Poli,Bologna,"CDM, CM",Italy,76,76,6500000,28000,30,Italian Serie A,Right,High/Medium,Normal (170-185),11700000,68,56,65,80,69,78,72,68,74,80,67,68,72,76,75,72,65,72,62,72,73,74,74,77,68,74,76,72,72,5,5,5,5,5
K. Malcuit,Napoli,"RB, RM",France,78,78,12500000,57000,28,Italian Serie A,Right,High/Medium,Normal (170-185),15300000,79,66,65,77,56,80,62,47,72,76,80,82,76,74,74,66,69,70,69,56,77,73,66,68,55,69,74,77,77,12,13,12,9,11
L. Muriel,Atalanta,ST,Colombia,79,79,17500000,65000,29,Italian Serie A,Right,High/Medium,Normal (170-185),21300000,62,81,65,75,75,85,77,60,55,83,86,90,85,80,80,80,60,68,72,74,50,16,81,76,78,75,26,24,22,8,10,10,14,6
G. Bonaventura,Fiorentina,CM,Italy,80,80,20000000,61000,30,Italian Serie A,Right,High/Medium,Normal (170-185),23000000,82,70,70,84,78,83,78,78,80,85,72,72,74,78,77,84,68,76,61,86,68,72,78,80,68,80,74,72,68,10,14,7,15,14
L. Martínez,Inter,ST,Argentina,84,91,86500000,130000,22,Italian Serie A,Right,High/Medium,Normal (170-185),82300000,56,86,84,78,83,87,78,43,73,84,84,83,86,84,78,80,88,77,83,74,86,45,85,77,74,83,56,31,44,11,8,8,8,13
D. Bouah,Roma,RB,Italy,49,67,110000,600,18,Italian Serie A,Right,Medium/Medium,Normal (170-185),140000,40,22,44,31,29,53,26,26,23,33,59,56,50,52,70,28,57,59,52,22,45,51,47,31,33,38,41,48,50,14,5,11,13,11
A. Basit,Benevento,"CM, CDM",Ghana,52,64,190000,2000,20,Italian Serie A,Right,Medium/Medium,Normal (170-185),180000,43,32,44,62,42,43,37,29,64,48,62,67,52,56,63,58,55,55,60,45,57,44,54,42,40,38,37,50,46,8,6,6,13,11
A. Baldursson,Bologna,CM,Iceland,57,72,375000,2000,18,Italian Serie A,Right,Medium/Medium,Normal (170-185),509000,44,34,62,67,35,59,48,40,63,58,58,55,57,57,64,55,60,39,56,43,63,50,34,63,50,47,49,65,64,9,5,9,13,7
V. Millico,Torino F.C.,"LW, ST",Italy,61,79,850000,5000,19,Italian Serie A,Right,Medium/Medium,Normal (170-185),1300000,65,58,38,65,51,69,56,56,44,68,62,48,60,47,71,61,40,32,48,45,31,22,58,58,50,55,29,31,35,12,6,13,12,6
R. Piccoli,Spezia,ST,Italy,62,80,1000000,2000,19,Italian Serie A,Right,Medium/Medium,Normal (170-185),1600000,42,67,68,55,54,55,41,30,37,60,54,51,51,65,55,62,60,57,65,62,58,25,67,50,36,56,23,38,34,14,13,13,10,11
?. Tupta,Hellas Verona,ST,Slovakia,62,73,900000,5000,22,Italian Serie A,Right,Medium/Medium,Normal (170-185),1100000,43,64,59,59,66,67,57,34,43,62,68,58,62,62,67,73,55,49,54,62,44,13,56,58,50,58,44,21,15,6,11,12,6,8
L. Del Pinto,Benevento,"CM, CDM",Italy,63,63,450000,4000,30,Italian Serie A,Right,Medium/Medium,Normal (170-185),630000,52,45,50,69,36,62,34,40,67,63,38,49,62,65,69,56,34,77,66,49,64,61,54,60,41,52,63,55,58,5,13,8,14,7
R. Ladinetti,Cagliari,CM,Italy,64,82,1500000,4000,19,Italian Serie A,Right,Medium/Medium,Normal (170-185),2300000,52,52,48,74,54,64,63,49,74,66,66,65,63,56,62,70,59,56,60,46,52,55,57,63,63,62,52,58,56,5,14,11,5,10
R. Sottil,Cagliari,"LW, RW",Italy,64,79,1400000,9000,21,Italian Serie A,Right,Medium/Medium,Normal (170-185),,57,60,42,60,52,68,52,45,42,68,77,78,72,58,75,66,45,40,48,51,38,25,62,59,69,55,31,35,39,12,13,6,5,14
F. Jagie??o,Genoa,"CM, CDM, CAM",Poland,64,72,1300000,4000,22,Italian Serie A,Right,Medium/Medium,Normal (170-185),1300000,58,50,35,67,54,68,60,52,65,67,72,70,76,64,71,63,66,66,53,66,50,44,54,67,48,60,45,53,53,11,9,13,6,15
D. Anderson,Lazio,RB,Netherlands,65,69,925000,11000,25,Italian Serie A,Right,Medium/Medium,Normal (170-185),1100000,60,30,60,59,35,64,48,37,53,62,74,82,70,57,78,56,62,71,62,31,70,61,65,53,41,50,59,60,62,9,15,6,15,7
L. Capezzi,U.C. Sampdoria,CM,Italy,67,70,1300000,6000,25,Italian Serie A,Right,Medium/Medium,Normal (170-185),1800000,62,56,60,73,46,62,69,57,68,68,48,47,66,66,75,66,61,65,52,59,70,63,68,70,64,72,58,58,54,8,13,6,10,9
E. Rivière,Crotone,ST,France,67,67,1000000,5000,30,Italian Serie A,Right,Medium/Medium,Normal (170-185),1300000,55,65,72,61,72,64,57,49,52,60,76,76,77,62,65,71,84,54,60,63,56,24,70,58,71,62,19,34,30,9,10,16,10,16
Z. Machach,Napoli,"CAM, CM, ST",France,68,74,1900000,18000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),2300000,70,62,59,71,62,71,64,58,71,71,74,69,68,61,68,66,64,73,70,63,75,49,63,70,57,68,20,52,57,13,8,11,11,9
L. Palmiero,Napoli,"CM, CDM",Italy,68,73,1800000,18000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),2100000,66,62,56,74,64,70,67,69,69,73,63,63,66,62,56,69,66,69,56,62,64,61,65,68,64,68,66,59,56,15,6,12,7,7
C. Oliva,Cagliari,"CM, CDM",Uruguay,69,75,2200000,13000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),2800000,59,51,59,76,43,65,60,47,69,72,62,60,70,72,62,74,53,62,67,69,75,70,58,68,51,64,68,72,68,9,13,5,15,12
C. Adjapong,U.S. Sassuolo Calcio,"LM, RM, RB",Italy,69,77,3100000,13000,22,Italian Serie A,Right,Medium/Medium,Normal (170-185),2900000,70,51,64,69,40,75,44,39,65,74,72,59,68,72,66,50,64,50,55,52,71,70,72,60,42,70,69,71,72,13,9,10,5,8
H. ter Avest,Udinese Calcio,"RM, RB",Netherlands,69,77,3100000,7000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),3000000,72,58,58,72,33,70,36,29,66,73,70,69,65,67,63,46,65,72,68,31,68,59,60,61,43,67,69,67,70,12,12,9,7,9
M. Bourabia,U.S. Sassuolo Calcio,"CM, CDM, CAM",Morocco,69,69,1400000,15000,28,Italian Serie A,Right,Medium/Medium,Normal (170-185),1700000,58,53,58,77,57,72,53,72,75,72,61,57,66,70,60,72,50,66,59,71,58,58,60,63,54,68,63,67,62,9,8,9,11,8
C. Spinelli,Genoa,ST,Argentina,70,78,3600000,9000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),5400000,51,74,68,66,62,68,47,34,52,73,70,67,69,65,53,69,74,63,74,59,31,17,74,57,52,66,28,17,19,13,9,13,7,13
G. Donsah,Bologna,"CM, CDM",Ghana,70,76,2500000,15000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),4800000,68,52,56,72,66,72,70,64,70,74,74,67,78,69,71,80,78,79,70,70,72,62,62,70,58,68,68,69,69,14,12,7,7,12
F. Depaoli,U.C. Sampdoria,"RM, RB",Italy,71,80,4200000,11000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),7200000,75,50,59,73,48,72,72,44,71,72,72,72,68,74,72,62,35,66,49,47,62,65,64,64,65,63,66,70,71,8,10,5,6,13
Ronaldo Vieira,U.C. Sampdoria,"CDM, CM",England,72,81,5000000,9000,21,Italian Serie A,Right,Medium/Medium,Normal (170-185),9000000,56,53,53,74,50,71,63,49,67,73,73,76,73,67,78,65,67,77,75,62,80,68,58,66,57,71,68,72,68,12,10,7,6,8
Y. Baraye,Parma,"RW, LW",Senegal,72,72,2400000,25000,28,Italian Serie A,Right,Medium/Medium,Normal (170-185),5600000,65,68,46,68,51,75,54,56,64,74,81,86,77,72,74,60,54,74,57,62,57,37,71,64,50,66,50,55,47,7,8,8,8,15
D. Biraschi,Genoa,"CB, RB",Italy,72,75,2800000,11000,25,Italian Serie A,Right,Medium/Medium,Normal (170-185),6600000,49,31,66,66,30,56,46,38,60,69,64,53,56,72,68,50,72,53,68,28,67,74,47,49,32,64,76,78,75,15,9,16,7,12
M. Zajc,Genoa,"CAM, CM",Slovenia,73,76,4000000,45000,26,Italian Serie A,Right,Medium/Medium,Normal (170-185),,69,68,60,76,69,72,72,72,74,74,68,71,74,70,74,74,65,59,58,70,52,40,75,74,67,74,55,55,53,14,6,13,11,5
V. Laurini,Parma,RB,France,73,73,2200000,23000,31,Italian Serie A,Right,Medium/Medium,Normal (170-185),5200000,70,22,60,66,38,64,59,40,60,68,76,66,76,72,77,47,77,71,59,39,74,73,42,44,41,70,70,74,73,9,11,12,14,12
L. Cigarini,Crotone,"CM, CDM",Italy,73,73,1400000,11000,34,Italian Serie A,Right,Medium/Medium,Normal (170-185),3400000,76,58,48,80,70,71,76,78,79,77,59,49,67,63,77,74,47,55,58,71,62,69,59,79,72,77,75,68,60,11,9,7,12,11
S. Luki?,Torino F.C.,"CM, CDM",Serbia,74,81,8500000,30000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),15200000,66,54,58,80,68,77,72,68,77,81,65,63,65,70,73,68,63,66,69,64,64,67,58,76,66,76,69,72,71,9,11,13,9,6
R. Marin,Cagliari,"CM, CDM",Romania,74,78,6000000,12000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),,76,67,55,79,73,73,78,76,80,76,69,66,73,69,70,84,65,75,65,78,71,67,68,76,76,71,60,61,58,11,14,6,8,8
S. Cristóforo,Fiorentina,"CDM, CM, LM",Uruguay,74,75,4400000,37000,26,Italian Serie A,Right,Medium/Medium,Normal (170-185),10700000,52,50,58,76,36,64,59,35,78,72,64,46,74,68,81,73,70,69,65,68,75,76,60,70,59,70,72,75,72,9,14,12,14,15
M. Jajalo,Udinese Calcio,"CM, CDM",Bosnia and Herzegovina,74,74,3300000,16000,32,Italian Serie A,Right,Medium/Medium,Normal (170-185),7700000,66,58,68,80,64,76,70,72,78,78,60,65,69,70,75,73,71,79,77,71,76,74,58,70,68,72,72,74,70,9,13,6,7,12
T. Arslan,Udinese Calcio,"CDM, CM",Germany,74,74,3600000,15000,29,Italian Serie A,Right,Medium/Medium,Normal (170-185),8600000,67,58,58,79,65,77,76,72,75,75,75,72,71,66,76,82,56,65,65,72,79,76,66,69,76,75,66,74,69,6,11,10,6,6
C. Maggio,Benevento,RB,Italy,74,74,925000,11000,38,Italian Serie A,Right,Medium/Medium,Normal (170-185),1800000,74,67,72,72,76,70,71,55,72,74,68,70,71,71,69,72,82,79,77,69,72,67,72,58,57,76,71,75,73,9,5,9,11,9
J. Larsen,Udinese Calcio,RM,Denmark,75,75,5500000,18000,29,Italian Serie A,Right,Medium/Medium,Normal (170-185),11700000,76,58,60,75,60,71,62,48,71,75,78,78,70,79,72,68,78,86,74,58,74,71,71,70,50,64,67,73,72,7,8,12,7,9
L. Schøne,Genoa,"CM, CDM",Denmark,75,75,2600000,17000,34,Italian Serie A,Right,Medium/Medium,Normal (170-185),5800000,80,67,60,81,84,75,85,87,78,82,47,37,64,69,73,83,71,61,55,82,65,76,66,79,76,74,67,54,48,16,16,9,12,11
D. Calabria,AC Milan,RB,Italy,76,81,10500000,27000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),16000000,76,30,64,72,58,70,76,48,66,71,75,72,78,74,78,62,68,74,58,48,76,75,42,50,48,74,76,76,75,8,14,15,12,7
G. Di Lorenzo,Napoli,"RB, RM",Italy,76,77,8000000,47000,26,Italian Serie A,Right,Medium/Medium,Normal (170-185),14200000,76,68,71,73,66,75,69,69,71,73,68,71,72,75,72,72,75,78,72,69,74,75,70,64,59,72,76,75,74,8,10,8,10,7
N. Sansone,Bologna,"CAM, LW, ST",Italy,76,76,7500000,32000,28,Italian Serie A,Right,Medium/Medium,Normal (170-185),14400000,70,77,63,75,73,79,76,69,65,78,78,78,84,74,84,78,65,61,54,75,62,38,76,76,74,75,46,44,33,11,7,14,9,14
D. D'Ambrosio,Inter,"RB, LB, CB",Italy,77,77,7500000,73000,31,Italian Serie A,Right,Medium/Medium,Normal (170-185),10700000,73,48,73,71,57,71,63,62,67,69,74,67,72,79,69,66,78,74,65,58,77,78,69,58,60,73,79,79,78,9,10,15,13,15
R. Soriano,Bologna,"CAM, CM",Italy,77,77,10500000,34000,29,Italian Serie A,Right,Medium/Medium,Normal (170-185),15300000,77,72,67,79,73,80,78,56,77,79,66,70,77,73,72,77,63,70,67,77,71,68,75,78,62,75,67,66,65,15,10,9,14,13
Borja Valero,Fiorentina,"CAM, CDM",Spain,77,77,4300000,36000,35,Italian Serie A,Right,Medium/Medium,Normal (170-185),6600000,78,67,60,87,70,82,78,76,85,86,47,38,67,79,78,72,66,53,60,70,52,70,59,86,72,83,65,66,62,5,4,10,8,7
E. Hysaj,Napoli,"RB, LB",Albania,78,81,17000000,54000,26,Italian Serie A,Right,Medium/Medium,Normal (170-185),20400000,74,47,66,75,40,72,40,30,68,74,74,77,74,75,69,68,68,80,66,43,79,78,63,59,40,74,76,80,78,12,6,14,9,11
R. Freuler,Atalanta,CM,Switzerland,78,78,14000000,55000,28,Italian Serie A,Right,Medium/Medium,Normal (170-185),17900000,72,65,41,79,68,77,60,70,77,79,68,66,69,80,61,73,56,83,64,75,64,77,77,75,61,80,76,76,71,12,8,9,14,13
A. Candreva,Inter,RM,Italy,78,78,9000000,85000,33,Italian Serie A,Right,Medium/Medium,Normal (170-185),10700000,79,73,55,79,75,80,74,71,74,82,70,74,72,75,76,87,36,80,60,81,66,67,79,75,83,73,61,63,53,10,4,14,4,14
J. Veretout,Roma,"CDM, CM",France,79,81,19000000,20000,27,Italian Serie A,Right,Medium/Medium,Normal (170-185),24000000,77,69,64,85,72,77,74,78,80,82,64,63,74,79,78,78,71,77,70,77,76,77,73,79,84,82,73,76,74,9,10,11,8,9
D. Perotti,Roma,"LM, LW",Argentina,79,79,14500000,22000,31,Italian Serie A,Right,Medium/Medium,Normal (170-185),18700000,79,67,57,80,60,87,72,64,69,87,76,73,79,76,78,77,60,58,52,74,51,36,74,80,88,80,58,31,22,5,8,14,6,8
João Mário,Inter,"CM, CAM, LM",Portugal,80,81,24000000,100000,27,Italian Serie A,Right,Medium/Medium,Normal (170-185),28500000,76,64,55,84,69,84,74,67,79,85,71,68,80,73,77,76,62,77,65,72,60,72,73,82,66,82,57,70,62,6,15,8,8,8
F. Quagliarella,U.C. Sampdoria,ST,Italy,80,80,7000000,22000,37,Italian Serie A,Right,Medium/Medium,Normal (170-185),9900000,66,84,69,79,85,79,78,77,73,84,62,65,70,83,76,87,67,62,71,87,44,26,87,77,85,80,35,21,15,6,7,5,4,4
Arthur,Juventus,CM,Brazil,84,89,63500000,100000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),70700000,73,70,58,88,63,87,76,60,84,89,68,65,79,85,90,78,68,76,68,76,75,77,75,86,69,90,76,79,70,6,13,13,11,12
S. Sanogo,Benevento,CM,Côte d'Ivoire,53,70,240000,900,18,Italian Serie A,Left,Medium/Medium,Normal (170-185),291000,42,41,46,59,37,58,42,44,54,58,63,57,61,43,70,56,53,48,58,44,54,47,53,52,43,41,46,49,47,5,6,10,11,12
F. Rillo,Benevento,LB,Italy,56,71,325000,2000,20,Italian Serie A,Left,Medium/Medium,Normal (170-185),437000,59,21,39,51,23,60,49,26,40,57,68,64,67,48,72,42,53,51,41,27,52,50,44,37,33,45,50,54,54,7,11,6,13,11
A. Tripaldelli,Cagliari,LB,Italy,60,74,575000,3000,21,Italian Serie A,Left,Medium/Medium,Normal (170-185),1000000,64,28,49,42,36,65,43,36,41,55,56,54,57,62,61,36,58,51,55,31,59,60,59,43,41,48,58,65,63,10,5,6,6,12
L. Colombo,AC Milan,ST,Italy,61,79,825000,3000,18,Italian Serie A,Left,Medium/Medium,Normal (170-185),1200000,36,64,59,50,56,56,49,44,38,58,61,63,55,52,67,70,64,45,69,57,41,18,64,47,63,54,23,20,16,9,6,7,6,9
F. Caligara,Cagliari,"CM, RM, LM",Italy,62,76,950000,4000,20,Italian Serie A,Left,Medium/Medium,Normal (170-185),1600000,48,43,60,70,51,60,47,65,62,68,55,53,60,58,68,63,60,51,67,61,54,59,54,62,45,59,64,58,59,6,10,12,10,10
S. Bastoni,Spezia,LB,Italy,62,70,850000,2000,23,Italian Serie A,Left,Medium/Medium,Normal (170-185),800000,65,48,60,66,42,63,53,61,55,66,62,66,65,62,66,58,66,62,60,56,52,50,60,59,52,61,46,61,57,13,12,13,8,11
Lucas Felippe,Hellas Verona,CM,Brazil,63,74,1000000,4000,20,Italian Serie A,Left,Medium/Medium,Normal (170-185),1300000,59,42,51,70,51,62,56,52,65,66,66,61,72,61,77,68,51,54,53,62,62,63,58,62,48,49,61,55,53,8,10,14,13,13
K. Agudelo,Spezia,"CM, CAM",Colombia,63,74,1100000,3000,21,Italian Serie A,Left,Medium/Medium,Normal (170-185),1300000,56,56,48,68,50,67,56,42,60,69,74,64,75,62,81,66,59,68,59,57,58,53,63,61,43,56,53,46,48,15,10,13,14,10
B. Adekanye,Lazio,"RW, LW",Netherlands,64,78,1400000,9000,21,Italian Serie A,Left,Medium/Medium,Normal (170-185),2300000,62,64,49,60,55,69,53,44,46,68,73,69,68,59,74,63,52,49,53,48,45,21,60,51,52,58,25,35,30,8,9,5,11,9
D. Foulon,Benevento,LB,Belgium,67,76,2200000,4000,21,Italian Serie A,Left,Medium/Medium,Normal (170-185),2200000,72,23,49,63,24,64,60,62,65,65,74,70,68,62,68,42,71,67,65,36,65,61,55,57,34,57,60,64,66,8,7,11,10,12
C. Dell'Orco,Spezia,"CB, LB",Italy,68,71,1400000,6000,26,Italian Serie A,Left,Medium/Medium,Normal (170-185),1900000,67,42,69,67,44,67,63,44,59,69,57,62,62,70,65,60,69,64,64,42,65,68,58,41,44,67,71,70,69,5,12,5,7,12
G. Kyriakopoulos,U.S. Sassuolo Calcio,LB,Greece,69,76,2700000,11000,24,Italian Serie A,Left,Medium/Medium,Normal (170-185),2500000,73,40,49,68,29,65,56,68,55,68,68,68,52,59,55,65,71,69,68,57,70,65,45,31,35,50,67,69,68,12,10,5,10,14
Rogério,U.S. Sassuolo Calcio,"LB, LM",Brazil,70,79,3400000,13000,22,Italian Serie A,Left,Medium/Medium,Normal (170-185),4800000,73,45,60,64,53,74,56,60,60,72,78,73,70,69,64,59,66,62,54,59,66,65,65,66,55,68,69,68,69,11,7,8,8,10
Carles Pérez,Roma,"RM, RW",Spain,73,84,7000000,12000,22,Italian Serie A,Left,Medium/Medium,Normal (170-185),13300000,63,72,53,74,58,79,66,54,58,80,82,78,76,68,79,82,59,66,64,70,55,23,68,64,57,57,38,37,34,11,5,13,7,12
