Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
P. Kimpembe,Paris Saint-Germain,CB,France,81,85,33000000,69000,24,French Ligue 1,Left,High/High,Normal (185+),40400000,62,31,78,79,33,60,50,32,75,78,72,74,69,77,60,55,78,80,84,39,88,83,39,60,50,80,80,84,81,7,8,14,15,9
B. Chilwell,Chelsea,LB,England,81,85,34500000,79000,23,English Premier League,Left,High/High,Normal (170-185),40500000,78,47,68,76,42,78,67,67,70,81,77,76,70,80,72,72,82,88,69,40,72,78,74,72,52,74,77,79,82,10,7,14,7,10
E. Lamela,Tottenham Hotspur,"RM, CAM",Argentina,80,80,21000000,100000,28,English Premier League,Left,High/High,Lean (170-185),28500000,78,76,67,81,77,85,84,81,76,83,74,75,77,78,78,81,56,67,68,80,87,53,79,81,75,79,52,55,54,10,15,11,8,13
Jaume Costa,Villarreal CF,LB,Spain,79,79,12000000,34000,32,Spain Primera Division,Left,High/High,Lean (170-185),16800000,81,57,70,79,38,70,67,59,67,80,76,74,72,70,75,75,71,65,67,64,85,80,66,57,56,69,79,78,79,10,11,16,10,14
E. Ávila,CA Osasuna,"ST, RM",Argentina,79,82,23000000,40000,26,Spain Primera Division,Left,High/High,Stocky (170-185),34800000,59,82,74,71,79,79,58,57,62,77,79,84,74,78,86,85,74,78,84,76,87,38,77,68,72,72,51,46,41,11,6,6,10,14
R. Malinovskyi,Atalanta,"CM, CF",Ukraine,79,80,20000000,58000,27,Italian Serie A,Left,High/High,Stocky (170-185),24900000,79,73,75,82,70,81,85,88,81,82,68,71,62,74,65,90,71,81,79,87,78,66,70,79,83,75,61,72,50,6,6,12,15,13
K. Tierney,Arsenal,"LB, LWB",Scotland,78,86,30000000,59000,23,English Premier League,Left,High/High,Normal (170-185),28400000,77,52,59,73,27,75,72,56,68,74,85,86,76,74,77,79,80,85,76,66,82,72,67,72,36,74,73,74,74,13,16,8,12,13
M. Almirón,Newcastle United,"CAM, RM, LW",Paraguay,78,79,16500000,43000,26,English Premier League,Left,High/High,Lean (170-185),23700000,72,69,43,77,75,82,74,70,69,77,89,89,87,80,64,78,48,80,53,66,69,53,75,78,69,74,49,53,49,6,9,13,13,12
Y. En-Nesyri,Sevilla FC,ST,Morocco,78,83,21500000,27000,23,Spain Primera Division,Left,High/High,Lean (185+),30500000,48,84,80,63,70,82,63,47,46,75,72,80,67,77,50,75,80,76,75,69,76,31,79,52,67,72,27,31,27,13,9,14,9,13
D. McNeil,Burnley,LM,England,78,86,31000000,41000,20,English Premier League,Left,High/High,Lean (170-185),32600000,81,68,59,76,57,81,77,75,69,79,73,78,76,75,77,69,68,77,65,71,57,46,73,77,62,77,53,54,44,6,14,14,12,14
M. Ritchie,Newcastle United,"RM, LWB",Scotland,77,77,10000000,40000,30,English Premier League,Left,High/High,Normal (170-185),16200000,82,72,39,77,75,77,78,71,72,76,74,69,71,77,83,76,70,76,60,77,82,68,76,76,72,73,69,69,67,15,8,11,14,13
J. Guðmundsson,Burnley,"RM, LM",Iceland,77,77,10500000,54000,29,English Premier League,Left,High/High,Normal (170-185),16200000,80,70,64,77,72,77,79,77,75,77,74,73,72,77,75,82,78,68,67,73,66,62,74,79,70,78,60,63,55,7,6,14,10,8
A. Townsend,Crystal Palace,"RM, ST",England,77,77,10500000,54000,28,English Premier League,Left,High/High,Normal (170-185),17100000,77,70,48,75,72,80,80,78,66,80,78,78,78,75,77,83,44,75,61,79,76,37,73,75,76,70,41,35,34,13,11,11,11,13
S. Zaza,Torino F.C.,ST,Italy,77,77,10500000,48000,29,Italian Serie A,Left,High/High,Normal (185+),15300000,52,77,79,71,80,76,71,56,45,76,72,73,74,74,69,84,88,70,86,72,84,40,78,66,79,72,54,42,50,7,13,9,7,9
D. Laxalt,AC Milan,LM,Uruguay,77,77,11000000,38000,27,Italian Serie A,Left,High/High,Lean (170-185),16200000,78,60,43,78,49,77,61,60,72,77,84,89,84,72,76,74,63,91,55,66,72,66,68,68,49,76,64,70,68,10,12,10,9,8
H. Kamara,OGC Nice,"LB, LM",France,77,80,12500000,32000,26,French Ligue 1,Left,High/High,Normal (170-),18800000,72,61,55,72,47,75,64,41,67,74,89,88,82,75,91,66,64,84,72,54,77,72,70,66,46,74,71,74,75,8,9,16,9,13
Córdoba,Athletic Club de Bilbao,LW,Spain,77,83,16500000,23000,23,Spain Primera Division,Left,High/High,Lean (170-185),27600000,75,70,51,74,65,81,74,38,65,78,85,81,82,74,78,70,66,73,66,73,71,52,72,73,71,75,72,68,69,13,8,12,13,8
K. Asamoah,Inter,"LM, LB",Ghana,76,76,6000000,74000,31,Italian Serie A,Left,High/High,Stocky (170-185),11600000,76,55,68,78,76,79,72,68,77,79,74,69,83,76,83,84,77,67,70,76,82,76,77,74,64,74,78,80,80,5,4,3,4,5
Óscar Plano,Real Valladolid CF,"RM, LM, ST",Spain,76,76,7500000,21000,29,Spain Primera Division,Left,High/High,Normal (170-185),15800000,75,68,62,75,58,74,80,63,68,76,79,89,80,73,79,78,61,77,62,72,75,60,66,75,66,72,45,58,45,8,14,16,8,13
J. McGinn,Aston Villa,CM,Scotland,76,81,11000000,49000,25,English Premier League,Left,High/High,Normal (170-185),19800000,64,71,59,76,71,80,66,61,75,75,73,68,77,75,79,72,75,89,76,73,76,73,72,75,55,64,69,75,69,9,13,12,10,12
Kenedy,Granada CF,LM,Brazil,76,79,10000000,61000,24,Spain Primera Division,Left,High/High,Lean (170-185),,77,64,66,72,55,82,77,54,65,79,76,76,78,72,69,75,68,67,67,67,51,56,74,73,67,75,57,57,52,11,15,11,15,12
V. Muriqi,Lazio,ST,Kosovo,76,79,10000000,53000,26,Italian Serie A,Left,High/High,Normal (185+),16900000,35,80,79,70,70,69,58,30,42,76,50,68,49,75,38,78,57,75,91,67,73,18,79,63,71,73,23,25,22,8,9,14,9,10
K. Tsimikas,Liverpool,"LB, LWB",Greece,76,81,10500000,55000,24,English Premier League,Left,High/High,Normal (170-185),17300000,77,50,54,70,40,72,74,69,67,72,89,86,79,72,74,70,75,85,72,65,77,69,70,65,55,67,70,73,71,8,12,8,13,10
X. Schlager,VfL Wolfsburg,"CM, CAM, CDM",Austria,76,83,15000000,35000,22,German 1. Bundesliga,Left,High/High,Normal (170-185),20000000,59,64,44,76,58,75,70,60,72,77,77,64,78,79,77,77,60,85,71,75,77,78,74,76,56,72,60,67,69,6,8,8,12,7
E. Camavinga,Stade Rennais FC,CM,France,76,88,17000000,6000,17,French Ligue 1,Left,High/High,Lean (170-185),25200000,69,58,64,79,51,77,72,59,75,78,72,70,77,75,76,72,68,79,75,63,74,75,72,75,59,79,75,78,76,12,6,8,12,12
S. March,Brighton & Hove Albion,"LM, RM",England,75,76,6500000,46000,25,English Premier League,Left,High/High,Lean (170-185),15800000,77,66,40,74,56,79,70,64,67,76,76,75,76,69,77,74,38,68,60,72,55,35,69,74,55,71,65,59,53,9,11,7,13,15
M. Cornet,Olympique Lyonnais,"RW, LWB, LW",Côte d'Ivoire,75,80,8500000,48000,23,French Ligue 1,Left,High/High,Normal (170-185),17800000,74,76,68,74,67,73,68,65,56,74,85,88,82,70,75,80,76,90,69,75,68,61,75,69,64,67,60,61,54,16,13,8,12,9
J. Bryan,Fulham,"LB, LWB",England,74,75,4500000,66000,26,English Premier League,Left,High/High,Normal (170-185),10900000,74,61,67,69,45,66,68,60,64,67,79,78,79,67,86,71,90,87,71,67,66,72,68,63,61,64,62,72,72,13,14,14,9,14
A. Knockaert,Fulham,"RW, RM",France,74,74,4200000,81000,28,English Premier League,Left,High/High,Normal (170-185),10500000,75,68,56,73,62,77,75,71,64,80,79,69,88,72,83,73,69,69,57,69,80,48,69,73,68,73,58,40,34,14,14,8,11,8
Deyverson,Deportivo Alavés,ST,Brazil,74,74,4200000,23000,29,Spain Primera Division,Left,High/High,Lean (185+),11600000,57,75,78,60,71,70,48,31,46,73,70,74,70,77,49,74,82,68,73,63,84,34,77,55,64,67,38,39,36,7,15,11,9,11
J. Jankto,U.C. Sampdoria,"LM, CM",Czech Republic,74,80,6500000,15000,24,Italian Serie A,Left,High/High,Lean (170-185),15000000,70,66,68,74,60,75,70,50,73,75,76,75,74,72,74,78,59,69,58,74,68,64,74,73,50,73,68,68,64,7,16,9,14,15
J. Lewis,Newcastle United,LB,Northern Ireland,74,84,9000000,26000,22,English Premier League,Left,High/High,Lean (170-185),16800000,67,50,54,69,51,73,56,40,61,71,77,78,74,68,74,60,66,86,61,44,51,70,70,54,38,79,72,74,69,14,7,5,5,13
P. Lasne,Stade Brestois 29,"CM, LWB",France,73,73,2500000,16000,31,French Ligue 1,Left,High/High,Normal (185+),6800000,69,57,64,75,69,73,72,63,75,75,60,58,64,74,64,76,70,73,76,72,72,73,64,75,59,70,72,74,73,8,8,6,7,7
E. Alioski,Leeds United,"LB, LM",North Macedonia,73,73,2800000,63000,28,English Premier League,Left,High/High,Normal (170-185),6800000,72,69,64,66,56,67,63,64,67,69,84,79,79,71,74,73,84,91,61,71,76,65,65,70,69,62,64,67,65,16,12,9,9,14
S. Johansen,Fulham,"CM, CDM",Norway,72,72,2300000,61000,29,English Premier League,Left,High/High,Normal (170-185),5700000,70,65,53,74,64,67,72,75,73,74,66,69,72,71,74,72,64,78,66,71,81,65,68,74,51,76,73,67,63,7,16,7,9,14
B. Meling,Nîmes Olympique,LB,Norway,72,77,3200000,15000,25,French Ligue 1,Left,High/High,Lean (170-185),7500000,68,47,42,66,30,63,62,55,61,65,81,79,82,64,80,46,81,88,35,49,80,68,65,67,39,70,70,70,68,8,10,15,12,6
P. Bamford,Leeds United,ST,England,71,72,2200000,56000,26,English Premier League,Left,High/High,Normal (185+),5800000,58,70,67,68,64,68,66,59,60,74,69,73,69,69,63,72,64,81,72,62,60,46,78,64,71,70,31,23,18,9,7,11,6,16
F. Mattiello,Spezia,"RM, LM, RB",Italy,71,73,2400000,10000,24,Italian Serie A,Left,High/High,Lean (170-185),5400000,74,53,68,72,70,73,76,59,68,74,71,73,73,68,71,76,52,70,58,76,67,65,65,66,58,66,65,74,73,7,5,8,9,5
Gil Dias,AS Monaco,"LM, RM, RW",Portugal,71,76,2800000,24000,23,French Ligue 1,Left,High/High,Normal (170-185),6300000,65,64,57,71,60,74,59,63,61,75,73,74,74,72,70,72,53,72,63,70,63,56,66,70,53,72,52,57,55,5,6,14,7,13
E. Rexhbeçaj,1. FC Köln,CM,Kosovo,71,79,4200000,22000,22,German 1. Bundesliga,Left,High/High,Normal (170-185),,70,51,58,76,50,72,49,41,74,74,66,66,70,71,70,72,58,75,60,58,74,60,70,70,54,62,65,67,64,14,11,6,8,14
K. Dolly,Montpellier Hérault SC,"CAM, LM",South Africa,70,71,1800000,17000,27,French Ligue 1,Left,High/High,Normal (170-),4200000,73,66,23,71,60,73,70,68,70,72,79,73,77,63,87,75,65,59,44,74,59,28,65,68,58,66,55,32,24,15,12,12,13,12
J. Harper,Getafe CF,"ST, CAM, RM",Scotland,70,75,2400000,14000,24,Spain Primera Division,Left,High/High,Normal (185+),5200000,60,74,62,65,63,69,54,52,54,71,76,76,71,65,63,73,67,75,68,64,56,29,73,57,68,60,31,27,24,13,8,10,10,14
P. Förster,VfB Stuttgart,"CM, CAM",Germany,70,73,2100000,13000,25,German 1. Bundesliga,Left,High/High,Normal (185+),4100000,65,61,49,73,49,72,60,63,67,73,68,69,69,69,66,70,58,88,74,61,63,56,72,73,54,68,64,60,52,8,8,6,6,6
Mollejo,Atlético de Madrid,"LM, RM",Spain,69,82,3300000,12000,19,Spain Primera Division,Left,High/High,Normal (170-185),5400000,69,68,50,67,47,67,66,46,63,69,77,72,72,65,78,62,68,75,61,61,60,35,69,60,53,61,24,44,47,14,12,10,6,9
J. Laursen,DSC Arminia Bielefeld,"LB, LWB",Denmark,68,71,1500000,9000,25,German 1. Bundesliga,Left,High/High,Lean (170-185),1800000,67,52,48,67,30,66,52,37,58,68,73,76,76,55,70,46,69,78,72,36,62,58,69,54,40,50,67,68,65,9,12,16,12,14
T. Chong,SV Werder Bremen,"LM, RM",Netherlands,66,82,2200000,19000,20,German 1. Bundesliga,Left,High/High,Lean (185+),,65,61,46,63,59,67,67,62,58,59,75,79,74,54,48,73,56,65,59,62,65,42,66,65,51,58,43,46,42,13,7,14,8,11
Olabe,SD Eibar,"CM, RM, CDM",Spain,66,73,1700000,7000,24,Spain Primera Division,Left,High/High,Normal (170-185),2100000,68,58,45,71,45,69,52,45,69,70,65,56,72,63,71,62,53,69,61,52,47,37,69,72,44,61,63,59,56,6,10,10,6,13
J. Sanabria,Atlético de Madrid,"RM, LM, CM",Uruguay,65,82,1900000,8000,20,Spain Primera Division,Left,High/High,Normal (170-185),3200000,62,59,43,66,48,66,63,56,59,67,78,73,76,60,78,56,50,50,50,54,66,46,60,63,58,62,47,45,47,9,6,6,9,10
T. Tamas,Montpellier Hérault SC,LB,France,58,76,500000,2000,19,French Ligue 1,Left,High/High,Normal (170-185),656000,53,28,55,37,31,46,33,29,35,45,68,72,63,46,70,45,64,63,46,27,49,57,26,30,42,40,55,60,60,12,10,10,8,11
K. De Bruyne,Manchester City,"CAM, CM",Belgium,91,91,129000000,370000,29,English Premier League,Right,High/High,Unique,161000000,94,82,55,94,82,88,85,83,93,92,77,76,78,91,76,91,63,89,74,91,76,66,88,94,84,91,68,65,53,15,13,5,10,13
Casemiro,Real Madrid CF,CDM,Brazil,89,89,90500000,310000,28,Spain Primera Division,Right,High/High,Unique,122000000,58,64,80,84,63,69,63,74,84,79,60,69,61,87,66,88,87,90,91,81,91,87,72,80,66,84,84,88,87,13,14,16,12,12
H. Kane,Tottenham Hotspur,ST,England,88,89,109000000,220000,26,English Premier League,Right,High/High,Unique,140200000,75,94,85,81,85,80,80,68,83,84,66,69,69,90,73,91,79,84,84,86,81,35,93,83,90,91,56,36,38,8,10,11,14,11
P. Aubameyang,Arsenal,"ST, LW",Gabon,87,87,67500000,170000,31,English Premier League,Right,High/High,Unique,85500000,76,91,75,77,84,80,81,76,64,82,91,94,77,88,68,82,75,80,74,78,43,48,93,77,78,88,27,29,36,6,9,15,9,9
H. Son,Tottenham Hotspur,"LM, CF",Korea Republic,87,87,85000000,165000,27,English Premier League,Right,High/High,Unique,99800000,81,86,68,83,81,88,85,70,70,87,86,90,86,89,78,88,56,87,64,90,62,39,88,83,73,88,50,34,33,11,13,13,6,10
Roberto Firmino,Liverpool,CF,Brazil,87,87,81500000,190000,28,English Premier League,Right,High/High,Unique,96200000,73,80,75,87,85,90,81,65,76,91,78,77,85,90,86,82,81,88,74,77,75,58,86,86,72,88,60,64,42,8,11,9,6,10
Bruno Fernandes,Manchester United,"CAM, CM",Portugal,87,90,105500000,195000,25,English Premier League,Right,High/High,Lean (170-185),124400000,87,77,58,88,86,85,86,87,87,88,78,76,79,86,79,89,72,94,67,89,70,74,83,90,91,86,72,67,55,12,14,15,8,14
M. Hummels,Borussia Dortmund,CB,Germany,86,86,46500000,95000,31,German 1. Bundesliga,Right,High/High,Normal (185+),56100000,65,55,87,82,60,69,66,53,86,81,46,67,63,87,60,71,68,65,86,51,71,91,56,80,68,89,90,88,86,15,6,10,5,6
J. Henderson,Liverpool,"CDM, CM",England,86,86,57000000,140000,30,English Premier League,Right,High/High,Normal (170-185),67500000,82,73,65,86,71,78,80,74,87,84,66,65,69,86,68,77,78,91,78,75,84,85,78,83,64,82,84,83,77,7,13,7,9,13
T. Müller,FC Bayern München,"CAM, RM, RW",Germany,86,86,65500000,130000,30,German 1. Bundesliga,Right,High/High,Lean (185+),69300000,85,85,81,84,84,75,81,59,78,82,68,68,73,94,71,78,77,86,66,81,62,58,94,85,60,84,47,57,46,6,7,11,14,14
Carvajal,Real Madrid CF,RB,Spain,86,86,61500000,230000,28,Spain Primera Division,Right,High/High,Unique,77900000,84,51,72,83,49,78,76,47,74,84,79,80,79,84,81,68,77,89,74,47,84,83,75,74,45,82,83,83,85,13,13,15,9,15
J. Vardy,Leicester City,ST,England,86,86,43500000,160000,33,English Premier League,Right,High/High,Unique,53200000,68,92,79,69,82,77,67,57,48,81,90,87,72,90,75,87,79,79,68,65,87,49,92,73,84,87,57,50,53,15,14,7,15,11
G. Wijnaldum,Liverpool,CM,Netherlands,85,85,52500000,150000,29,English Premier League,Right,High/High,Unique,68500000,72,75,78,88,73,85,78,73,81,88,77,76,84,86,88,78,81,93,74,73,75,79,79,79,74,86,78,79,69,16,6,14,12,6
K. Walker,Manchester City,RB,England,85,85,46500000,170000,30,English Premier League,Right,High/High,Unique,56400000,81,51,74,78,57,79,76,71,76,79,90,94,66,84,69,86,83,89,79,69,78,80,68,69,63,75,77,83,82,12,6,16,15,8
C. Eriksen,Inter,"CAM, CM, RM",Denmark,85,85,54500000,155000,28,Italian Serie A,Right,High/High,Unique,64400000,86,77,52,90,80,77,89,85,87,90,74,70,77,84,80,84,49,92,56,89,46,56,82,90,67,86,59,57,22,9,14,7,7,6
Koke,Atlético de Madrid,"CM, RM, LM",Spain,85,85,54000000,90000,28,Spain Primera Division,Right,High/High,Normal (170-185),77900000,85,72,61,87,56,80,85,76,85,84,68,66,73,88,80,83,63,94,75,80,79,80,82,85,59,84,75,80,70,14,12,5,10,13
Ricardo Pereira,Leicester City,RB,Portugal,85,87,61000000,120000,26,English Premier League,Right,High/High,Unique,80000000,82,63,65,83,59,82,78,52,78,82,84,83,79,85,79,74,75,88,69,64,79,81,75,77,61,81,82,84,83,16,12,15,11,11
W. Ben Yedder,AS Monaco,ST,France,84,84,42000000,90000,29,French Ligue 1,Right,High/High,Unique,58900000,74,88,74,82,84,87,80,76,66,87,86,82,91,86,89,83,79,68,63,71,55,44,90,80,80,84,34,33,26,6,13,9,7,7
R. Jiménez,Wolverhampton Wanderers,ST,Mexico,84,84,42000000,140000,29,English Premier League,Right,High/High,Normal (185+),58900000,73,84,85,81,82,84,75,51,75,83,73,82,75,83,68,83,75,86,84,74,81,53,84,78,92,81,53,38,30,7,11,13,14,10
João Moutinho,Wolverhampton Wanderers,CM,Portugal,83,83,22500000,110000,33,English Premier League,Right,High/High,Normal (170-),28500000,85,73,70,87,76,82,84,81,86,86,60,53,75,79,85,77,71,77,58,79,71,72,74,87,70,89,71,74,68,13,15,15,13,13
R. Nainggolan,Inter,"CAM, CM, CF",Belgium,83,83,29000000,125000,32,Italian Serie A,Right,High/High,Unique,33000000,73,75,59,85,75,83,73,68,82,84,71,71,75,85,83,86,74,89,75,89,88,86,84,80,63,84,83,86,90,11,11,14,8,11
A. Vidal,Inter,"CM, CDM, CAM",Chile,83,83,22500000,125000,33,Italian Serie A,Right,High/High,Unique,24800000,76,75,81,81,78,76,76,68,80,82,66,65,73,85,77,84,82,86,83,81,93,84,82,81,81,80,80,86,83,4,2,4,2,4
A. Lacazette,Arsenal,ST,France,83,83,36500000,125000,29,English Premier League,Right,High/High,Unique,49400000,68,83,75,79,79,84,74,74,70,85,77,75,81,84,82,87,76,77,75,78,74,42,84,78,76,81,39,51,32,11,6,9,5,6
T. Hazard,Borussia Dortmund,"LM, RM, CF",Belgium,83,83,38500000,79000,27,German 1. Bundesliga,Right,High/High,Lean (170-185),45900000,81,76,39,82,80,86,83,81,73,84,86,83,91,82,88,78,60,80,65,77,57,63,81,83,81,78,56,46,48,6,9,7,7,8
M. Sabitzer,RB Leipzig,"CM, CAM",Austria,83,85,44500000,74000,26,German 1. Bundesliga,Right,High/High,Normal (170-185),55000000,74,81,60,83,82,79,75,78,79,82,76,83,75,86,80,88,71,84,76,88,77,64,83,83,65,80,69,64,59,11,13,14,15,13
Portu,Real Sociedad,"RW, RM, CF",Spain,83,83,36500000,50000,28,Spain Primera Division,Right,High/High,Normal (170-),54600000,80,82,77,83,72,84,80,64,79,81,90,90,81,78,81,82,75,89,73,75,82,55,80,82,53,74,55,61,59,14,10,15,15,13
M. Kova?i?,Chelsea,"CM, CDM",Croatia,83,86,47000000,120000,26,English Premier League,Right,High/High,Normal (170-185),62200000,73,61,42,90,76,88,79,70,82,89,78,73,87,82,84,79,76,79,63,75,77,74,72,84,59,81,70,73,66,9,5,6,7,7
D. Alli,Tottenham Hotspur,"CAM, CM",England,83,87,52000000,105000,24,English Premier League,Right,High/High,Unique,67200000,68,82,81,83,79,84,75,68,81,85,68,76,75,84,68,78,71,89,73,79,81,72,86,84,76,87,70,70,63,7,6,9,11,8
Gabriel Jesus,Manchester City,ST,Brazil,83,87,52500000,150000,23,English Premier League,Right,High/High,Unique,66400000,66,85,77,77,77,86,76,54,66,86,87,83,91,87,90,81,78,79,65,76,73,32,87,77,75,81,53,30,28,13,8,6,6,15
F. Valverde,Real Madrid CF,CM,Uruguay,83,90,73500000,135000,21,Spain Primera Division,Right,High/High,Lean (170-185),81000000,66,70,59,85,70,79,70,66,84,82,82,89,76,84,69,80,59,86,79,81,81,81,76,80,59,82,79,80,76,6,10,6,15,8
Willian,Arsenal,"RW, LW, RM",Brazil,82,82,25000000,110000,31,English Premier League,Right,High/High,Normal (170-185),37100000,76,77,31,80,59,88,83,84,77,82,86,78,86,80,79,84,32,77,59,81,45,55,79,83,79,79,43,57,51,14,12,13,7,13
A. Ramsey,Juventus,"CM, CAM",Wales,82,82,29500000,100000,29,Italian Serie A,Right,High/High,Lean (170-185),35500000,75,75,58,84,79,81,70,66,80,83,67,68,72,81,74,81,66,89,66,74,74,69,84,81,75,81,68,72,68,6,11,5,10,8
Morata,Atlético de Madrid,ST,Spain,82,83,35500000,74000,27,Spain Primera Division,Right,High/High,Normal (185+),55300000,73,83,86,78,80,83,76,44,51,83,75,84,72,80,63,80,84,77,80,72,69,24,85,76,75,79,37,14,20,4,5,4,4,5
H. Maguire,Manchester United,CB,England,82,85,34500000,120000,27,English Premier League,Right,High/High,Stocky (185+),47400000,51,48,86,78,47,71,44,46,82,76,47,53,54,82,55,68,84,76,90,52,84,83,61,71,44,83,81,83,79,14,16,9,14,9
L. Ocampos,Sevilla FC,"RW, LW",Argentina,82,83,36500000,40000,25,Spain Primera Division,Right,High/High,Normal (185+),57600000,79,85,77,80,81,84,80,65,72,84,80,83,79,85,64,84,80,91,81,79,82,72,84,79,79,82,58,61,55,11,8,15,12,7
Marcos Llorente,Atlético de Madrid,"CM, CF, RM",Spain,82,85,40000000,65000,25,Spain Primera Division,Right,High/High,Lean (170-185),58400000,73,74,67,84,62,82,73,58,82,83,79,88,75,84,69,75,66,86,81,74,83,82,82,80,64,82,79,80,74,13,6,6,11,15
H. Herrera,Atlético de Madrid,CM,Mexico,81,81,24500000,63000,30,Spain Primera Division,Right,High/High,Normal (185+),33800000,65,72,61,81,59,76,67,63,77,78,70,71,72,82,69,81,76,94,78,78,84,82,82,78,67,75,81,82,67,6,10,15,7,16
K. Kampl,RB Leipzig,"CM, CDM, CAM",Slovenia,81,81,25000000,65000,29,German 1. Bundesliga,Right,High/High,Lean (170-185),28900000,72,62,34,84,68,85,80,75,78,84,81,59,90,82,82,69,67,86,47,74,66,75,72,82,64,84,66,63,59,13,11,7,6,16
A. Florenzi,Paris Saint-Germain,RB,Italy,81,81,22500000,85000,29,French Ligue 1,Right,High/High,Unique,26800000,76,70,72,76,87,77,73,78,75,78,83,79,86,79,81,82,74,86,63,82,79,78,82,76,75,80,75,79,78,9,8,10,11,10
Jonny,Wolverhampton Wanderers,LWB,Spain,81,84,31000000,86000,26,English Premier League,Right,High/High,Normal (170-),38500000,78,49,69,76,44,76,66,54,64,77,76,78,72,78,79,68,76,82,59,47,82,79,67,68,46,74,79,81,80,7,10,12,10,6
Capa,Athletic Club de Bilbao,RB,Spain,81,81,23500000,31000,28,Spain Primera Division,Right,High/High,Stocky (170-185),31500000,81,56,60,80,54,78,80,58,67,78,82,83,80,76,86,83,81,93,86,67,86,77,78,78,54,78,74,78,76,12,13,6,12,11
W. Weghorst,VfL Wolfsburg,ST,Netherlands,81,81,28000000,62000,27,German 1. Bundesliga,Right,High/High,Normal (185+),32300000,42,86,88,76,80,65,40,37,48,79,57,72,63,83,44,84,79,85,86,70,83,34,85,65,77,83,37,32,25,11,9,14,16,12
Richarlison,Everton,"ST, RM, LM",Brazil,81,88,52000000,90000,23,English Premier League,Right,High/High,Normal (170-185),53600000,73,82,81,77,74,84,74,65,61,80,79,86,78,80,72,82,83,82,77,68,82,40,82,74,75,81,46,52,46,12,7,8,11,13
M. Lazzari,Lazio,RM,Italy,81,82,30500000,70000,26,Italian Serie A,Right,High/High,Lean (170-185),37300000,83,67,44,77,59,82,68,58,75,81,91,87,85,77,89,53,39,86,56,57,56,55,74,77,55,76,61,53,48,14,6,11,5,11
T. Sou?ek,West Ham United,"CDM, CM",Czech Republic,81,86,34500000,46000,25,English Premier League,Right,High/High,Lean (185+),42500000,69,68,79,80,59,74,63,53,76,76,61,69,66,79,60,70,78,92,83,70,73,83,71,71,70,77,80,80,79,11,13,5,6,8
J. Milner,Liverpool,"CM, RB, LB",England,80,80,9500000,95000,34,English Premier League,Right,High/High,Stocky (170-185),13000000,86,62,66,84,76,77,81,75,81,80,62,54,70,84,73,82,62,87,70,70,85,79,72,79,89,86,77,80,79,12,9,10,8,6
A. Sánchez,Inter,"LW, LM",Chile,80,80,17500000,105000,31,Italian Serie A,Right,High/High,Unique,21500000,77,76,68,76,83,85,79,78,74,84,81,77,86,79,87,81,85,68,68,77,76,46,82,79,74,77,38,44,35,10,10,15,12,13
Pedro,Roma,"RW, LW",Spain,80,80,16500000,25000,32,Italian Serie A,Right,High/High,Lean (170-),19600000,78,75,55,79,70,82,81,57,71,81,78,69,81,79,82,77,66,62,40,78,58,49,79,77,66,77,49,32,31,5,11,12,15,9
B. André,LOSC Lille,"CDM, CM",France,80,80,18000000,42000,29,French Ligue 1,Right,High/High,Normal (170-185),23800000,72,61,79,78,56,75,68,46,77,76,66,70,72,79,72,69,91,92,78,65,85,81,70,75,66,76,75,83,76,8,14,15,7,10
D. Ings,Southampton,ST,England,80,80,23000000,70000,27,English Premier League,Right,High/High,Normal (170-185),30400000,64,85,79,74,74,79,57,36,61,78,78,74,76,82,77,79,79,70,68,78,67,39,83,70,79,76,22,24,27,10,13,12,16,6
P. Kade?ábek,TSG Hoffenheim,"RWB, RB, RM",Czech Republic,80,80,19000000,41000,28,German 1. Bundesliga,Right,High/High,Normal (170-185),21300000,86,28,75,77,57,76,57,52,69,77,78,70,66,82,66,66,83,86,79,41,78,70,72,72,54,78,72,77,75,10,11,14,13,7
A. Belotti,Torino F.C.,ST,Italy,80,83,28000000,57000,26,Italian Serie A,Right,High/High,Normal (170-185),32800000,42,88,84,68,82,78,64,56,42,75,76,76,78,76,75,81,83,80,80,67,83,31,85,61,77,75,55,23,32,13,7,12,14,7
Lucas Vázquez,Real Madrid CF,RW,Spain,80,80,20500000,165000,29,Spain Primera Division,Right,High/High,Normal (170-185),29700000,80,72,56,78,58,81,82,71,75,80,83,79,80,81,82,80,68,91,57,76,72,61,80,78,56,75,57,57,56,9,16,9,9,7
M. Vecino,Inter,CDM,Uruguay,80,80,18500000,95000,28,Italian Serie A,Right,High/High,Lean (185+),21500000,71,61,79,83,62,82,64,58,78,83,68,62,64,83,65,78,75,83,72,77,72,77,76,81,56,81,79,78,75,4,4,4,4,4
